index	cluster95	Domain	phylum	class	order	family	genus	species	subspecies	Label
0482001002	0482	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	ER4 sp003522105	001002	ER4 sp003522105 001002
0482001001	0482	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	ER4 sp003522105	001001	ER4 sp003522105 001001
0484001001	0484	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		001001	Collinsella 001001
0484001002	0484	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		001002	Collinsella 001002
0486001001	0486	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_I	Eubacterium_I sp900546495	001001	Eubacterium_I sp900546495 001001
0489001001	0489	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter	Lawsonibacter sp900066645	001001	Lawsonibacter sp900066645 001001
0491001004	0491	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_F	Eubacterium_F sp000433735	001004	Eubacterium_F sp000433735 001004
0492001001	0492	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis	001001	Bacteroides intestinalis 001001
0492001004	0492	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis	001004	Bacteroides intestinalis 001004
0492001003	0492	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis	001003	Bacteroides intestinalis 001003
0497001001	0497	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	ER4 sp900550165	001001	ER4 sp900550165 001001
0504001001	0504	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-45	CAG-45 sp000438375	001001	CAG-45 sp000438375 001001
0507001001	0507	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp003469185	001001	Collinsella sp003469185 001001
0511001002	0511	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	CAG-83 sp900551995	001002	CAG-83 sp900551995 001002
0511001001	0511	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	CAG-83 sp900551995	001001	CAG-83 sp900551995 001001
0513001001	0513	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia	001001	Bilophila wadsworthia 001001
0513001002	0513	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia	001002	Bilophila wadsworthia 001002
0514001001	0514	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp900543845	001001	Collinsella sp900543845 001001
0517001004	0517	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	CAG-110 sp003525905	001004	CAG-110 sp003525905 001004
0517001001	0517	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	CAG-110 sp003525905	001001	CAG-110 sp003525905 001001
0517001005	0517	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	CAG-110 sp003525905	001005	CAG-110 sp003525905 001005
0518001002	0518	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	CAG-83 sp003487665	001002	CAG-83 sp003487665 001002
0518001003	0518	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	CAG-83 sp003487665	001003	CAG-83 sp003487665 001003
0518001001	0518	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	CAG-83 sp003487665	001001	CAG-83 sp003487665 001001
0528001001	0528	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister sp000434475	001001	Dialister sp000434475 001001
0529001001	0529	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A succinatutens	001001	Phascolarctobacterium_A succinatutens 001001
0530001001	0530	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	Ruminococcus_C callidus	001001	Ruminococcus_C callidus 001001
0530001002	0530	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	Ruminococcus_C callidus	001002	Ruminococcus_C callidus 001002
0533001001	0533	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes senegalensis	001001	Alistipes senegalensis 001001
0539001001	0539	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus vestibularis	001001	Streptococcus vestibularis 001001
0539001002	0539	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus vestibularis	001002	Streptococcus vestibularis 001002
0544001001	0544	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	Agathobaculum sp900291975	001001	Agathobaculum sp900291975 001001
0552001001	0552	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	001001	Bifidobacterium breve 001001
0552001002	0552	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	001002	Bifidobacterium breve 001002
0553001001	0553	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fluxus	001001	Bacteroides fluxus 001001
0560001009	0560	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium faecium	001009	Phascolarctobacterium faecium 001009
0560001005	0560	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium faecium	001005	Phascolarctobacterium faecium 001005
0560001002	0560	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium faecium	001002	Phascolarctobacterium faecium 001002
0561001001	0561	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp900541745	001001	Collinsella sp900541745 001001
0567001002	0567	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-194	CAG-194 sp000432915	001002	CAG-194 sp000432915 001002
0567001003	0567	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-194	CAG-194 sp000432915	001003	CAG-194 sp000432915 001003
0567001004	0567	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-194	CAG-194 sp000432915	001004	CAG-194 sp000432915 001004
0567001001	0567	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-194	CAG-194 sp000432915	001001	CAG-194 sp000432915 001001
0568001001	0568	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelatoclostridium sp003024675	001001	Erysipelatoclostridium sp003024675 001001
0568001002	0568	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelatoclostridium sp003024675	001002	Erysipelatoclostridium sp003024675 001002
0569001002	0569	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelatoclostridium ramosum	001002	Erysipelatoclostridium ramosum 001002
0569001001	0569	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelatoclostridium ramosum	001001	Erysipelatoclostridium ramosum 001001
0573001002	0573	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900541515	001002	Phocaeicola sp900541515 001002
0584001001	0584	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA7160		001001	UBA7160 001001
0586001001	0586	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp900545075	001001	Collinsella sp900545075 001001
0588001001	0588	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	Methanobrevibacter_A smithii	001001	Methanobrevibacter_A smithii 001001
0591001001	0591	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides	001001	Faecalitalea cylindroides 001001
0591001003	0591	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides	001003	Faecalitalea cylindroides 001003
0592001001	0592	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	AM07-15	AM07-15 sp003477405	001001	AM07-15 sp003477405 001001
0593001001	0593	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	GCA-900066995	GCA-900066995 sp900291955	001001	GCA-900066995 sp900291955 001001
0595001001	0595	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus parasanguinis_B	001001	Streptococcus parasanguinis_B 001001
0597001001	0597	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-170	CAG-170 sp900545925	001001	CAG-170 sp900545925 001001
0597001002	0597	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-170	CAG-170 sp900545925	001002	CAG-170 sp900545925 001002
0597001003	0597	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-170	CAG-170 sp900545925	001003	CAG-170 sp900545925 001003
0601001004	0601	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster bolteae	001004	Enterocloster bolteae 001004
0601001001	0601	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster bolteae	001001	Enterocloster bolteae 001001
0601001003	0601	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster bolteae	001003	Enterocloster bolteae 001003
0601001002	0601	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster bolteae	001002	Enterocloster bolteae 001002
0606001002	0606	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp000434515	001002	Prevotella sp000434515 001002
0606001001	0606	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp000434515	001001	Prevotella sp000434515 001001
0615001001	0615	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp003545565	001001	Bacteroides sp003545565 001001
0615001002	0615	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp003545565	001002	Bacteroides sp003545565 001002
0616001001	0616	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp000434975	001001	Prevotella sp000434975 001001
0616001002	0616	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp000434975	001002	Prevotella sp000434975 001002
0617001001	0617	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	CAG-110 sp900544945	001001	CAG-110 sp900544945 001001
0618001002	0618	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900313215	001002	Prevotella sp900313215 001002
0618001001	0618	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900313215	001001	Prevotella sp900313215 001001
0621001001	0621	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp900540945	001001	Collinsella sp900540945 001001
0623001001	0623	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella sp002299315	001001	Holdemanella sp002299315 001001
0627001002	0627	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	CAG-83 sp003539495	001002	CAG-83 sp003539495 001002
0627001001	0627	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	CAG-83 sp003539495	001001	CAG-83 sp003539495 001001
0628001001	0628	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		001001	Collinsella 001001
0631001001	0631	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp900541245	001001	Collinsella sp900541245 001001
0642001001	0642	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-180	CAG-180 sp004556705	001001	CAG-180 sp004556705 001001
0643001001	0643	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp900542085	001001	Collinsella sp900542085 001001
0648001001	0648	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_G	Eubacterium_G sp000432355	001001	Eubacterium_G sp000432355 001001
0649001001	0649	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp900541695	001001	Collinsella sp900541695 001001
0650001001	0650	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Pseudoflavonifractor	Pseudoflavonifractor capillosus	001001	Pseudoflavonifractor capillosus 001001
0655001003	0655	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900546535	001003	Prevotella sp900546535 001003
0655001001	0655	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900546535	001001	Prevotella sp900546535 001001
0666001001	0666	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp900542825	001001	Collinsella sp900542825 001001
0667001002	0667	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	COE1	COE1 sp001916965	001002	COE1 sp001916965 001002
0667001001	0667	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	COE1	COE1 sp001916965	001001	COE1 sp001916965 001001
0688001001	0688	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Flavonifractor	Flavonifractor sp900199495	001001	Flavonifractor sp900199495 001001
0688001002	0688	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Flavonifractor	Flavonifractor sp900199495	001002	Flavonifractor sp900199495 001002
0696001002	0696	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_Q	Clostridium_Q saccharolyticum_A	001002	Clostridium_Q saccharolyticum_A 001002
0696001001	0696	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_Q	Clostridium_Q saccharolyticum_A	001001	Clostridium_Q saccharolyticum_A 001001
0696001003	0696	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_Q	Clostridium_Q saccharolyticum_A	001003	Clostridium_Q saccharolyticum_A 001003
0701001003	0701	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp000433815	001003	Blautia_A sp000433815 001003
0701001002	0701	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp000433815	001002	Blautia_A sp000433815 001002
0701001001	0701	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp000433815	001001	Blautia_A sp000433815 001001
0712001001	0712	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Tidjanibacter	Tidjanibacter inops	001001	Tidjanibacter inops 001001
0719001002	0719	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp000432735	001002	Phocaeicola sp000432735 001002
0719001001	0719	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp000432735	001001	Phocaeicola sp000432735 001001
0719001004	0719	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp000432735	001004	Phocaeicola sp000432735 001004
0726001001	0726	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter sp900543445	001001	Agathobacter sp900543445 001001
0733001001	0733	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	Oscillibacter sp900542115	001001	Oscillibacter sp900542115 001001
0741001001	0741	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-238	CAG-238 sp000435615	001001	CAG-238 sp000435615 001001
0747001001	0747	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp900556415	001001	Collinsella sp900556415 001001
0750001001	0750	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea sp900543415	001001	Dorea sp900543415 001001
0750001002	0750	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea sp900543415	001002	Dorea sp900543415 001002
0751001004	0751	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Parasutterella	Parasutterella sp000980495	001004	Parasutterella sp000980495 001004
0751001003	0751	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Parasutterella	Parasutterella sp000980495	001003	Parasutterella sp000980495 001003
0751001001	0751	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Parasutterella	Parasutterella sp000980495	001001	Parasutterella sp000980495 001001
0751001002	0751	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Parasutterella	Parasutterella sp000980495	001002	Parasutterella sp000980495 001002
0754001002	0754	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	CAG-110 sp900540635	001002	CAG-110 sp900540635 001002
0755001001	0755	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	CAG-83 sp900549395	001001	CAG-83 sp900549395 001001
0756001001	0756	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-103		001001	CAG-103 001001
0763001006	0763	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Catenibacterium	Catenibacterium sp000437715	001006	Catenibacterium sp000437715 001006
0763001002	0763	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Catenibacterium	Catenibacterium sp000437715	001002	Catenibacterium sp000437715 001002
0763001001	0763	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Catenibacterium	Catenibacterium sp000437715	001001	Catenibacterium sp000437715 001001
0763001007	0763	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Catenibacterium	Catenibacterium sp000437715	001007	Catenibacterium sp000437715 001007
0776001004	0776	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	UBA11524	UBA11524 sp000437595	001004	UBA11524 sp000437595 001004
0776001002	0776	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	UBA11524	UBA11524 sp000437595	001002	UBA11524 sp000437595 001002
0776001001	0776	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	UBA11524	UBA11524 sp000437595	001001	UBA11524 sp000437595 001001
0777001002	0777	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	PeH17	PeH17 sp000435055	001002	PeH17 sp000435055 001002
0785001001	0785	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia hansenii	001001	Blautia hansenii 001001
0785001003	0785	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia hansenii	001003	Blautia hansenii 001003
0788001001	0788	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	CAG-83 sp900552475	001001	CAG-83 sp900552475 001001
0789001001	0789	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	UBA7173	UBA7173 sp900540205	001001	UBA7173 sp900540205 001001
0793001001	0793	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		001001	Collinsella 001001
0797001001	0797	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900552515	001001	Prevotella sp900552515 001001
0800001004	0800	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CAG-1427	CAG-1427 sp000435475	001004	CAG-1427 sp000435475 001004
0805001001	0805	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp900541475	001001	Collinsella sp900541475 001001
