Value	Feature	test_study	data_type	random_state
120	0150001001	YuJ_2015	subspecies	598
10	0151001002	YuJ_2015	subspecies	598
5	0153001002	YuJ_2015	subspecies	598
0	0153001003	YuJ_2015	subspecies	598
1	0153001004	YuJ_2015	subspecies	598
4	0154001001	YuJ_2015	subspecies	598
22	0154001002	YuJ_2015	subspecies	598
1	0156001001	YuJ_2015	subspecies	598
0	0157001001	YuJ_2015	subspecies	598
3	0157001002	YuJ_2015	subspecies	598
18	0157001003	YuJ_2015	subspecies	598
2	0158001001	YuJ_2015	subspecies	598
5	0158001002	YuJ_2015	subspecies	598
37	0160001001	YuJ_2015	subspecies	598
26	0160001002	YuJ_2015	subspecies	598
0	0161001001	YuJ_2015	subspecies	598
20	0161001002	YuJ_2015	subspecies	598
8	0161001003	YuJ_2015	subspecies	598
2	0162001001	YuJ_2015	subspecies	598
1	0163001004	YuJ_2015	subspecies	598
0	0163001005	YuJ_2015	subspecies	598
0	0163001006	YuJ_2015	subspecies	598
6	0170001003	YuJ_2015	subspecies	598
21	0170001004	YuJ_2015	subspecies	598
0	0173001001	YuJ_2015	subspecies	598
4	0174001001	YuJ_2015	subspecies	598
35	0174001002	YuJ_2015	subspecies	598
8	0174001003	YuJ_2015	subspecies	598
0	0176001001	YuJ_2015	subspecies	598
43	0178001001	YuJ_2015	subspecies	598
0	0178001004	YuJ_2015	subspecies	598
2	0182001002	YuJ_2015	subspecies	598
38	0183001001	YuJ_2015	subspecies	598
10	0183001002	YuJ_2015	subspecies	598
16	0183001003	YuJ_2015	subspecies	598
0	0184001001	YuJ_2015	subspecies	598
11	0186001001	YuJ_2015	subspecies	598
2	0187001001	YuJ_2015	subspecies	598
3	0188001001	YuJ_2015	subspecies	598
1	0191001001	YuJ_2015	subspecies	598
23	0192001001	YuJ_2015	subspecies	598
32	0193001001	YuJ_2015	subspecies	598
32	0195001001	YuJ_2015	subspecies	598
6	0196001002	YuJ_2015	subspecies	598
88	0200001001	YuJ_2015	subspecies	598
4	0202001001	YuJ_2015	subspecies	598
1	0202001002	YuJ_2015	subspecies	598
15	0203001001	YuJ_2015	subspecies	598
4	0203001002	YuJ_2015	subspecies	598
41	0204001001	YuJ_2015	subspecies	598
0	0204001003	YuJ_2015	subspecies	598
16	0205001001	YuJ_2015	subspecies	598
11	0206001002	YuJ_2015	subspecies	598
6	0206001003	YuJ_2015	subspecies	598
1	0208001001	YuJ_2015	subspecies	598
15	0208001002	YuJ_2015	subspecies	598
6	0208001003	YuJ_2015	subspecies	598
5	0208001004	YuJ_2015	subspecies	598
12	0209001002	YuJ_2015	subspecies	598
1	0209001004	YuJ_2015	subspecies	598
19	0213001001	YuJ_2015	subspecies	598
0	0214001001	YuJ_2015	subspecies	598
3	0216001001	YuJ_2015	subspecies	598
4	0216001002	YuJ_2015	subspecies	598
0	0216001003	YuJ_2015	subspecies	598
2	0218001001	YuJ_2015	subspecies	598
47	0219001001	YuJ_2015	subspecies	598
13	0219001002	YuJ_2015	subspecies	598
0	0220001001	YuJ_2015	subspecies	598
0	0220001002	YuJ_2015	subspecies	598
0	0221001002	YuJ_2015	subspecies	598
3	0221001003	YuJ_2015	subspecies	598
5	0222001001	YuJ_2015	subspecies	598
98	0224001001	YuJ_2015	subspecies	598
5	0224001002	YuJ_2015	subspecies	598
1	0225001001	YuJ_2015	subspecies	598
5	0226001002	YuJ_2015	subspecies	598
31	0227001001	YuJ_2015	subspecies	598
2	0229001001	YuJ_2015	subspecies	598
0	0230001001	YuJ_2015	subspecies	598
3	0230001002	YuJ_2015	subspecies	598
9	0231001003	YuJ_2015	subspecies	598
8	0232001001	YuJ_2015	subspecies	598
9	0233001001	YuJ_2015	subspecies	598
10	0233001002	YuJ_2015	subspecies	598
3	0236001002	YuJ_2015	subspecies	598
13	0239001001	YuJ_2015	subspecies	598
1	0240001002	YuJ_2015	subspecies	598
1	0240001003	YuJ_2015	subspecies	598
40	0241001001	YuJ_2015	subspecies	598
0	0241001002	YuJ_2015	subspecies	598
2	0242001001	YuJ_2015	subspecies	598
1	0243001002	YuJ_2015	subspecies	598
0	0246001001	YuJ_2015	subspecies	598
0	0248001002	YuJ_2015	subspecies	598
0	0250001001	YuJ_2015	subspecies	598
10	0253001001	YuJ_2015	subspecies	598
11	0253001002	YuJ_2015	subspecies	598
2	0254001001	YuJ_2015	subspecies	598
4	0254001002	YuJ_2015	subspecies	598
28	0255001001	YuJ_2015	subspecies	598
32	0255001003	YuJ_2015	subspecies	598
3	0256001002	YuJ_2015	subspecies	598
11	0257001001	YuJ_2015	subspecies	598
7	0259001001	YuJ_2015	subspecies	598
4	0261001001	YuJ_2015	subspecies	598
13	0262001001	YuJ_2015	subspecies	598
2	0262001002	YuJ_2015	subspecies	598
21	0262001003	YuJ_2015	subspecies	598
54	0262001004	YuJ_2015	subspecies	598
0	0266001002	YuJ_2015	subspecies	598
11	0268001001	YuJ_2015	subspecies	598
58	0268001002	YuJ_2015	subspecies	598
0	0269001002	YuJ_2015	subspecies	598
0	0269001003	YuJ_2015	subspecies	598
0	0273001001	YuJ_2015	subspecies	598
0	0276001001	YuJ_2015	subspecies	598
17	0276001002	YuJ_2015	subspecies	598
1	0279001002	YuJ_2015	subspecies	598
0	0279001003	YuJ_2015	subspecies	598
1	0281001001	YuJ_2015	subspecies	598
15	0282001001	YuJ_2015	subspecies	598
34	0282001002	YuJ_2015	subspecies	598
12	0285001001	YuJ_2015	subspecies	598
0	0285001002	YuJ_2015	subspecies	598
0	0285001003	YuJ_2015	subspecies	598
0	0286001001	YuJ_2015	subspecies	598
1	0290001001	YuJ_2015	subspecies	598
1	0291001004	YuJ_2015	subspecies	598
6	0291001005	YuJ_2015	subspecies	598
8	0295001001	YuJ_2015	subspecies	598
18	0296001003	YuJ_2015	subspecies	598
0	0298001001	YuJ_2015	subspecies	598
30	0298001002	YuJ_2015	subspecies	598
6	0301001001	YuJ_2015	subspecies	598
10	0301001002	YuJ_2015	subspecies	598
0	0303001001	YuJ_2015	subspecies	598
0	0306001001	YuJ_2015	subspecies	598
0	0309001001	YuJ_2015	subspecies	598
16	0311001001	YuJ_2015	subspecies	598
22	0311001002	YuJ_2015	subspecies	598
26	0312001001	YuJ_2015	subspecies	598
0	0313001001	YuJ_2015	subspecies	598
0	0313001002	YuJ_2015	subspecies	598
0	0313001003	YuJ_2015	subspecies	598
4	0313001005	YuJ_2015	subspecies	598
15	0314001001	YuJ_2015	subspecies	598
33	0315001004	YuJ_2015	subspecies	598
0	0315001006	YuJ_2015	subspecies	598
9	0316001001	YuJ_2015	subspecies	598
0	0316001002	YuJ_2015	subspecies	598
63	0316001003	YuJ_2015	subspecies	598
3	0316001004	YuJ_2015	subspecies	598
0	0316001005	YuJ_2015	subspecies	598
43	0317001002	YuJ_2015	subspecies	598
0	0320001001	YuJ_2015	subspecies	598
0	0322001001	YuJ_2015	subspecies	598
10	0322001002	YuJ_2015	subspecies	598
0	0322001003	YuJ_2015	subspecies	598
0	0322001009	YuJ_2015	subspecies	598
13	0323001001	YuJ_2015	subspecies	598
4	0323001002	YuJ_2015	subspecies	598
5	0324001001	YuJ_2015	subspecies	598
0	0326001008	YuJ_2015	subspecies	598
17	0327001001	YuJ_2015	subspecies	598
4	0327001002	YuJ_2015	subspecies	598
0	0328001001	YuJ_2015	subspecies	598
0	0330001001	YuJ_2015	subspecies	598
0	0332001001	YuJ_2015	subspecies	598
4	0333001001	YuJ_2015	subspecies	598
71	0333001002	YuJ_2015	subspecies	598
7	0334001001	YuJ_2015	subspecies	598
40	0335001002	YuJ_2015	subspecies	598
5	0338001001	YuJ_2015	subspecies	598
1	0339001003	YuJ_2015	subspecies	598
0	0340001001	YuJ_2015	subspecies	598
0	0341001002	YuJ_2015	subspecies	598
101	0342001001	YuJ_2015	subspecies	598
123	0342001002	YuJ_2015	subspecies	598
6	0352001003	YuJ_2015	subspecies	598
4	0354001001	YuJ_2015	subspecies	598
0	0354001002	YuJ_2015	subspecies	598
0	0358001002	YuJ_2015	subspecies	598
1	0359001001	YuJ_2015	subspecies	598
2	0359001002	YuJ_2015	subspecies	598
9	0363001002	YuJ_2015	subspecies	598
0	0364001001	YuJ_2015	subspecies	598
21	0366001001	YuJ_2015	subspecies	598
7	0374001001	YuJ_2015	subspecies	598
0	0376001001	YuJ_2015	subspecies	598
10	0376001002	YuJ_2015	subspecies	598
1	0378001001	YuJ_2015	subspecies	598
13	0378001002	YuJ_2015	subspecies	598
3	0389001001	YuJ_2015	subspecies	598
2	0389001002	YuJ_2015	subspecies	598
0	0391001001	YuJ_2015	subspecies	598
44	0392001001	YuJ_2015	subspecies	598
0	0392001002	YuJ_2015	subspecies	598
4	0392001003	YuJ_2015	subspecies	598
0	0393001001	YuJ_2015	subspecies	598
0	0394001001	YuJ_2015	subspecies	598
63	0394001002	YuJ_2015	subspecies	598
2	0394001005	YuJ_2015	subspecies	598
1	0396001001	YuJ_2015	subspecies	598
2	0399001001	YuJ_2015	subspecies	598
0	0403001003	YuJ_2015	subspecies	598
5	0405001001	YuJ_2015	subspecies	598
1	0406001003	YuJ_2015	subspecies	598
31	0407001001	YuJ_2015	subspecies	598
1	0407001002	YuJ_2015	subspecies	598
25	0407001003	YuJ_2015	subspecies	598
18	0409001001	YuJ_2015	subspecies	598
0	0411001002	YuJ_2015	subspecies	598
0	0413001001	YuJ_2015	subspecies	598
15	0417001001	YuJ_2015	subspecies	598
1	0422001001	YuJ_2015	subspecies	598
24	0424001001	YuJ_2015	subspecies	598
19	0427001001	YuJ_2015	subspecies	598
2	0428001001	YuJ_2015	subspecies	598
8	0431001001	YuJ_2015	subspecies	598
3	0435001002	YuJ_2015	subspecies	598
5	0438001003	YuJ_2015	subspecies	598
4	0438001004	YuJ_2015	subspecies	598
1	0442001001	YuJ_2015	subspecies	598
22	0442001002	YuJ_2015	subspecies	598
3	0444001001	YuJ_2015	subspecies	598
9	0444001003	YuJ_2015	subspecies	598
1	0446001001	YuJ_2015	subspecies	598
21	0446001002	YuJ_2015	subspecies	598
5	0446001003	YuJ_2015	subspecies	598
4	0447001001	YuJ_2015	subspecies	598
2	0447001002	YuJ_2015	subspecies	598
0	0449001001	YuJ_2015	subspecies	598
2	0451001001	YuJ_2015	subspecies	598
5	0451001002	YuJ_2015	subspecies	598
20	0451001003	YuJ_2015	subspecies	598
2	0453001001	YuJ_2015	subspecies	598
0	0456001001	YuJ_2015	subspecies	598
2	0464001001	YuJ_2015	subspecies	598
2	0472001001	YuJ_2015	subspecies	598
0	0479001001	YuJ_2015	subspecies	598
10	0480001001	YuJ_2015	subspecies	598
15	0480001002	YuJ_2015	subspecies	598
0	0481001001	YuJ_2015	subspecies	598
0	0482001001	YuJ_2015	subspecies	598
0	0482001002	YuJ_2015	subspecies	598
0	0486001001	YuJ_2015	subspecies	598
12	0489001001	YuJ_2015	subspecies	598
41	0491001004	YuJ_2015	subspecies	598
2	0492001001	YuJ_2015	subspecies	598
3	0492001003	YuJ_2015	subspecies	598
16	0492001004	YuJ_2015	subspecies	598
2	0497001001	YuJ_2015	subspecies	598
15	0507001001	YuJ_2015	subspecies	598
0	0511001001	YuJ_2015	subspecies	598
0	0511001002	YuJ_2015	subspecies	598
6	0513001001	YuJ_2015	subspecies	598
0	0513001002	YuJ_2015	subspecies	598
13	0514001001	YuJ_2015	subspecies	598
0	0517001001	YuJ_2015	subspecies	598
2	0517001004	YuJ_2015	subspecies	598
9	0518001001	YuJ_2015	subspecies	598
0	0518001002	YuJ_2015	subspecies	598
0	0518001003	YuJ_2015	subspecies	598
4	0529001001	YuJ_2015	subspecies	598
2	0530001001	YuJ_2015	subspecies	598
9	0533001001	YuJ_2015	subspecies	598
2	0539001001	YuJ_2015	subspecies	598
4	0539001002	YuJ_2015	subspecies	598
74	0544001001	YuJ_2015	subspecies	598
1	0552001002	YuJ_2015	subspecies	598
26	0553001001	YuJ_2015	subspecies	598
14	0560001005	YuJ_2015	subspecies	598
0	0560001009	YuJ_2015	subspecies	598
0	0561001001	YuJ_2015	subspecies	598
5	0567001003	YuJ_2015	subspecies	598
2	0567001004	YuJ_2015	subspecies	598
4	0568001001	YuJ_2015	subspecies	598
0	0568001002	YuJ_2015	subspecies	598
9	0569001002	YuJ_2015	subspecies	598
3	0584001001	YuJ_2015	subspecies	598
0	0586001001	YuJ_2015	subspecies	598
0	0588001001	YuJ_2015	subspecies	598
40	0592001001	YuJ_2015	subspecies	598
7	0595001001	YuJ_2015	subspecies	598
1	0597001001	YuJ_2015	subspecies	598
0	0597001002	YuJ_2015	subspecies	598
0	0597001003	YuJ_2015	subspecies	598
9	0601001001	YuJ_2015	subspecies	598
8	0601001003	YuJ_2015	subspecies	598
0	0601001004	YuJ_2015	subspecies	598
0	0606001001	YuJ_2015	subspecies	598
5	0606001002	YuJ_2015	subspecies	598
8	0615001001	YuJ_2015	subspecies	598
14	0615001002	YuJ_2015	subspecies	598
8	0621001001	YuJ_2015	subspecies	598
49	0623001001	YuJ_2015	subspecies	598
0	0627001001	YuJ_2015	subspecies	598
1	0628001001	YuJ_2015	subspecies	598
2	0631001001	YuJ_2015	subspecies	598
1	0642001001	YuJ_2015	subspecies	598
4	0643001001	YuJ_2015	subspecies	598
5	0648001001	YuJ_2015	subspecies	598
12	0649001001	YuJ_2015	subspecies	598
0	0650001001	YuJ_2015	subspecies	598
0	0655001001	YuJ_2015	subspecies	598
1	0655001003	YuJ_2015	subspecies	598
3	0688001001	YuJ_2015	subspecies	598
2	0688001002	YuJ_2015	subspecies	598
1	0696001001	YuJ_2015	subspecies	598
21	0696001002	YuJ_2015	subspecies	598
27	0701001001	YuJ_2015	subspecies	598
5	0701001002	YuJ_2015	subspecies	598
7	0701001003	YuJ_2015	subspecies	598
0	0712001001	YuJ_2015	subspecies	598
0	0719001001	YuJ_2015	subspecies	598
10	0719001002	YuJ_2015	subspecies	598
11	0733001001	YuJ_2015	subspecies	598
1	0750001001	YuJ_2015	subspecies	598
10	0750001002	YuJ_2015	subspecies	598
1	0751001001	YuJ_2015	subspecies	598
26	0751001002	YuJ_2015	subspecies	598
0	0751001004	YuJ_2015	subspecies	598
1	0754001002	YuJ_2015	subspecies	598
1	0755001001	YuJ_2015	subspecies	598
0	0756001001	YuJ_2015	subspecies	598
10	0776001004	YuJ_2015	subspecies	598
0	0777001002	YuJ_2015	subspecies	598
5	0785001001	YuJ_2015	subspecies	598
13	0785001003	YuJ_2015	subspecies	598
0	0788001001	YuJ_2015	subspecies	598
0	0793001001	YuJ_2015	subspecies	598
0	0805001001	YuJ_2015	subspecies	598
0	0812001001	YuJ_2015	subspecies	598
8	0826001003	YuJ_2015	subspecies	598
5	0829001001	YuJ_2015	subspecies	598
1	0829001002	YuJ_2015	subspecies	598
0	0838001001	YuJ_2015	subspecies	598
0	0838001002	YuJ_2015	subspecies	598
0	0846001001	YuJ_2015	subspecies	598
9	0846001002	YuJ_2015	subspecies	598
0	0847001001	YuJ_2015	subspecies	598
37	0859001001	YuJ_2015	subspecies	598
13	0861001001	YuJ_2015	subspecies	598
4	0862001001	YuJ_2015	subspecies	598
10	0875001001	YuJ_2015	subspecies	598
30	0885001001	YuJ_2015	subspecies	598
0	0885001002	YuJ_2015	subspecies	598
0	0885001004	YuJ_2015	subspecies	598
0	0887001001	YuJ_2015	subspecies	598
1	0896001002	YuJ_2015	subspecies	598
0	0907001001	YuJ_2015	subspecies	598
0	0909001001	YuJ_2015	subspecies	598
40	0918001001	YuJ_2015	subspecies	598
6	0918001002	YuJ_2015	subspecies	598
0	0921001001	YuJ_2015	subspecies	598
0	0924001001	YuJ_2015	subspecies	598
1	0925001001	YuJ_2015	subspecies	598
5	0934001001	YuJ_2015	subspecies	598
27	0945001001	YuJ_2015	subspecies	598
27	0953001001	YuJ_2015	subspecies	598
0	0961001002	YuJ_2015	subspecies	598
1	0977001002	YuJ_2015	subspecies	598
0	0991001001	YuJ_2015	subspecies	598
0	0991001002	YuJ_2015	subspecies	598
7	0998001001	YuJ_2015	subspecies	598
3	1005001001	YuJ_2015	subspecies	598
0	1005001002	YuJ_2015	subspecies	598
0	1010001002	YuJ_2015	subspecies	598
0	1012001001	YuJ_2015	subspecies	598
13	1014001001	YuJ_2015	subspecies	598
1	1014001002	YuJ_2015	subspecies	598
3	1014001003	YuJ_2015	subspecies	598
2	1020001002	YuJ_2015	subspecies	598
0	1023001001	YuJ_2015	subspecies	598
0	1033001001	YuJ_2015	subspecies	598
8	1044001001	YuJ_2015	subspecies	598
0	1048001001	YuJ_2015	subspecies	598
29	1054001003	YuJ_2015	subspecies	598
1	1055001001	YuJ_2015	subspecies	598
19	1058001001	YuJ_2015	subspecies	598
0	1072001001	YuJ_2015	subspecies	598
12	1072001002	YuJ_2015	subspecies	598
4	1072001003	YuJ_2015	subspecies	598
0	1073001001	YuJ_2015	subspecies	598
14	1073001002	YuJ_2015	subspecies	598
7	1080001002	YuJ_2015	subspecies	598
0	1092001002	YuJ_2015	subspecies	598
0	1106001001	YuJ_2015	subspecies	598
18	1108001001	YuJ_2015	subspecies	598
23	1113001001	YuJ_2015	subspecies	598
1	1114001001	YuJ_2015	subspecies	598
0	1117001001	YuJ_2015	subspecies	598
1	1117001002	YuJ_2015	subspecies	598
0	1123001002	YuJ_2015	subspecies	598
46	1127001001	YuJ_2015	subspecies	598
2	1129001001	YuJ_2015	subspecies	598
83	1129001002	YuJ_2015	subspecies	598
1	1129001003	YuJ_2015	subspecies	598
0	1132001001	YuJ_2015	subspecies	598
12	1136001002	YuJ_2015	subspecies	598
4	1137001001	YuJ_2015	subspecies	598
4	1138001001	YuJ_2015	subspecies	598
23	1145001001	YuJ_2015	subspecies	598
2	1160001001	YuJ_2015	subspecies	598
29	1163001001	YuJ_2015	subspecies	598
12	1167001001	YuJ_2015	subspecies	598
5	1169001001	YuJ_2015	subspecies	598
9	1177001001	YuJ_2015	subspecies	598
1	1179001001	YuJ_2015	subspecies	598
8	1181001001	YuJ_2015	subspecies	598
0	1186001002	YuJ_2015	subspecies	598
3	1196001001	YuJ_2015	subspecies	598
1	1197001001	YuJ_2015	subspecies	598
0	1198001001	YuJ_2015	subspecies	598
1	1209001001	YuJ_2015	subspecies	598
0	1209001002	YuJ_2015	subspecies	598
34	1210001002	YuJ_2015	subspecies	598
0	1216001002	YuJ_2015	subspecies	598
0	1231001001	YuJ_2015	subspecies	598
0	1231001002	YuJ_2015	subspecies	598
4	1237001001	YuJ_2015	subspecies	598
1	1239001001	YuJ_2015	subspecies	598
3	1240001001	YuJ_2015	subspecies	598
0	1248001001	YuJ_2015	subspecies	598
1	1255001001	YuJ_2015	subspecies	598
3	1267001001	YuJ_2015	subspecies	598
0	1268001001	YuJ_2015	subspecies	598
26	1268001002	YuJ_2015	subspecies	598
0	1270001001	YuJ_2015	subspecies	598
2	1270001002	YuJ_2015	subspecies	598
3	1274001001	YuJ_2015	subspecies	598
9	1274001002	YuJ_2015	subspecies	598
1	1277001001	YuJ_2015	subspecies	598
6	1278001001	YuJ_2015	subspecies	598
0	1284001001	YuJ_2015	subspecies	598
34	1284001002	YuJ_2015	subspecies	598
27	1284001003	YuJ_2015	subspecies	598
0	1288001001	YuJ_2015	subspecies	598
0	1288001002	YuJ_2015	subspecies	598
3	1294001001	YuJ_2015	subspecies	598
30	1296001004	YuJ_2015	subspecies	598
17	1298001002	YuJ_2015	subspecies	598
20	1302001001	YuJ_2015	subspecies	598
56	1307001003	YuJ_2015	subspecies	598
34	1316001001	YuJ_2015	subspecies	598
0	1316001002	YuJ_2015	subspecies	598
2	1321001001	YuJ_2015	subspecies	598
0	1329001002	YuJ_2015	subspecies	598
2	1332001001	YuJ_2015	subspecies	598
2	1347001001	YuJ_2015	subspecies	598
6	1347001002	YuJ_2015	subspecies	598
45	1349001001	YuJ_2015	subspecies	598
1	1351001001	YuJ_2015	subspecies	598
19	1351001002	YuJ_2015	subspecies	598
3	1351001003	YuJ_2015	subspecies	598
15	1352001004	YuJ_2015	subspecies	598
14	1353001001	YuJ_2015	subspecies	598
0	1353001002	YuJ_2015	subspecies	598
3	1354001001	YuJ_2015	subspecies	598
16	1354001002	YuJ_2015	subspecies	598
2	1354001003	YuJ_2015	subspecies	598
21	1354001004	YuJ_2015	subspecies	598
53	1355001002	YuJ_2015	subspecies	598
0	1358001001	YuJ_2015	subspecies	598
4	1362001003	YuJ_2015	subspecies	598
0	1362001004	YuJ_2015	subspecies	598
10	1363001001	YuJ_2015	subspecies	598
0	1366001002	YuJ_2015	subspecies	598
4	1370001001	YuJ_2015	subspecies	598
19	1371001001	YuJ_2015	subspecies	598
35	1383001002	YuJ_2015	subspecies	598
0	1384001001	YuJ_2015	subspecies	598
7	1387001001	YuJ_2015	subspecies	598
0	1387001002	YuJ_2015	subspecies	598
0	1388001001	YuJ_2015	subspecies	598
0	1389001001	YuJ_2015	subspecies	598
10	1390001001	YuJ_2015	subspecies	598
23	1393001001	YuJ_2015	subspecies	598
0	1397001001	YuJ_2015	subspecies	598
1	1397001002	YuJ_2015	subspecies	598
0	1398001001	YuJ_2015	subspecies	598
3	1409001001	YuJ_2015	subspecies	598
0	1411001001	YuJ_2015	subspecies	598
1	1421001001	YuJ_2015	subspecies	598
112	1422001002	YuJ_2015	subspecies	598
1	1426001003	YuJ_2015	subspecies	598
6	1430001001	YuJ_2015	subspecies	598
11	1437001001	YuJ_2015	subspecies	598
1	1445001001	YuJ_2015	subspecies	598
2	1450001001	YuJ_2015	subspecies	598
3	1452001001	YuJ_2015	subspecies	598
0	1452001002	YuJ_2015	subspecies	598
2	1455001002	YuJ_2015	subspecies	598
0	1457001001	YuJ_2015	subspecies	598
1	1460001001	YuJ_2015	subspecies	598
28	1461001001	YuJ_2015	subspecies	598
0	1467001001	YuJ_2015	subspecies	598
0	1467001002	YuJ_2015	subspecies	598
1	1467001003	YuJ_2015	subspecies	598
1	1468001001	YuJ_2015	subspecies	598
30	1471001001	YuJ_2015	subspecies	598
0	1473001001	YuJ_2015	subspecies	598
7	1479001001	YuJ_2015	subspecies	598
1	1479001002	YuJ_2015	subspecies	598
0	1480001001	YuJ_2015	subspecies	598
0	1482001001	YuJ_2015	subspecies	598
0	1483001002	YuJ_2015	subspecies	598
2	1489001001	YuJ_2015	subspecies	598
17	1489001002	YuJ_2015	subspecies	598
0	1493001001	YuJ_2015	subspecies	598
1	1493001002	YuJ_2015	subspecies	598
1	1494001001	YuJ_2015	subspecies	598
12	1494001002	YuJ_2015	subspecies	598
0	1495001001	YuJ_2015	subspecies	598
3	1495001002	YuJ_2015	subspecies	598
3	1498001004	YuJ_2015	subspecies	598
31	1499001001	YuJ_2015	subspecies	598
0	1500001001	YuJ_2015	subspecies	598
3	1501001001	YuJ_2015	subspecies	598
38	1502001001	YuJ_2015	subspecies	598
25	1506001001	YuJ_2015	subspecies	598
3	1506001002	YuJ_2015	subspecies	598
17	1508001001	YuJ_2015	subspecies	598
0	1510001001	YuJ_2015	subspecies	598
1	1514001001	YuJ_2015	subspecies	598
0	1519001001	YuJ_2015	subspecies	598
66	1520001001	YuJ_2015	subspecies	598
9	1522001001	YuJ_2015	subspecies	598
18	1529001001	YuJ_2015	subspecies	598
2	1530001001	YuJ_2015	subspecies	598
49	1532001002	YuJ_2015	subspecies	598
5	1536001001	YuJ_2015	subspecies	598
40	1537001001	YuJ_2015	subspecies	598
0	1554001002	YuJ_2015	subspecies	598
2	1554001003	YuJ_2015	subspecies	598
21	1557001001	YuJ_2015	subspecies	598
17	1557001002	YuJ_2015	subspecies	598
27	1560001002	YuJ_2015	subspecies	598
1	1564001001	YuJ_2015	subspecies	598
13	1565001001	YuJ_2015	subspecies	598
0	1568001002	YuJ_2015	subspecies	598
4	1570001002	YuJ_2015	subspecies	598
2	1571001001	YuJ_2015	subspecies	598
2	1571001002	YuJ_2015	subspecies	598
0	1573001001	YuJ_2015	subspecies	598
2	1575001001	YuJ_2015	subspecies	598
0	1580001002	YuJ_2015	subspecies	598
4	1589001001	YuJ_2015	subspecies	598
2	1590001002	YuJ_2015	subspecies	598
2	1591001001	YuJ_2015	subspecies	598
3	1592001001	YuJ_2015	subspecies	598
0	1593001001	YuJ_2015	subspecies	598
0	1596001001	YuJ_2015	subspecies	598
0	1602001001	YuJ_2015	subspecies	598
0	1609001001	YuJ_2015	subspecies	598
2	1612001001	YuJ_2015	subspecies	598
2	1612001002	YuJ_2015	subspecies	598
19	1622001002	YuJ_2015	subspecies	598
3	1625001001	YuJ_2015	subspecies	598
1	1630001001	YuJ_2015	subspecies	598
3	1631001001	YuJ_2015	subspecies	598
0	1634001001	YuJ_2015	subspecies	598
4	1635001001	YuJ_2015	subspecies	598
2	1641001001	YuJ_2015	subspecies	598
1	1643001001	YuJ_2015	subspecies	598
8	1649001001	YuJ_2015	subspecies	598
75	1652001001	YuJ_2015	subspecies	598
10	1660001001	YuJ_2015	subspecies	598
1	1662001002	YuJ_2015	subspecies	598
0	1663001001	YuJ_2015	subspecies	598
0	1667001001	YuJ_2015	subspecies	598
0	1671001002	YuJ_2015	subspecies	598
